Total_Stops,Route1,Route2,Route3,Route4,Route5,Airline_Air Asia,Airline_Air India,Airline_GoAir,Airline_IndiGo,Airline_Jet Airways,Airline_Jet Airways Business,Airline_Multiple carriers,Airline_Multiple carriers Premium economy,Airline_SpiceJet,Airline_Trujet,Airline_Vistara,Airline_Vistara Premium economy,Source_Banglore,Source_Chennai,Source_Delhi,Source_Kolkata,Source_Mumbai,Destination_Banglore,Destination_Cochin,Destination_Delhi,Destination_Hyderabad,Destination_Kolkata,Destination_New Delhi,Price,journey_day,journey_month,journey_year,Dept_Time_hour,Dept_Time_min,Arrival_Time_hour,Arrival_Time_min,dur_hour,dur_min
3,2,25,9,3,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,11245,24,3,2019,15,25,22,55,7,30
1,3,7,6,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,6104,27,5,2019,11,25,1,30,14,5
1,3,20,6,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,7094,6,3,2019,7,35,22,20,14,45
1,2,7,3,13,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,10031,24,3,2019,6,30,4,45,22,15
1,2,7,3,13,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,13941,18,5,2019,5,45,12,0,6,15
1,3,7,6,13,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,7198,24,6,2019,19,0,1,30,6,30
0,0,13,29,13,5,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,3873,24,3,2019,9,35,12,30,2,55
0,2,5,29,13,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,5747,12,3,2019,14,15,16,45,2,30
0,1,19,29,13,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,3100,15,6,2019,19,30,20,45,1,15
1,2,2,3,13,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,8996,6,5,2019,9,10,13,15,4,5
1,3,7,6,13,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,9103,15,5,2019,10,35,19,0,8,25
1,0,7,8,13,5,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,31825,1,3,2019,18,40,9,30,14,50
1,2,7,3,13,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,14781,15,5,2019,16,30,10,5,17,35
0,0,13,29,13,5,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,7229,18,5,2019,8,20,11,20,3,0
0,0,13,29,13,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,10067,1,3,2019,23,30,2,20,2,50
3,3,28,4,5,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,10909,9,4,2019,9,40,4,25,18,45
0,2,5,29,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,4804,27,4,2019,15,30,18,5,2,35
0,1,19,29,13,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,4050,1,6,2019,2,55,4,20,1,25
1,2,14,3,13,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,14151,15,5,2019,20,25,23,35,27,10
0,2,5,29,13,5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,3841,1,6,2019,6,55,9,30,2,35
1,2,7,3,13,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,14781,9,5,2019,14,5,19,50,5,45
1,2,14,3,13,5,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,9870,9,6,2019,17,0,23,25,6,25
1,3,6,6,13,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,8907,27,5,2019,13,30,23,0,9,30
1,0,7,8,13,5,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,26890,1,3,2019,22,50,7,40,8,50
1,3,7,6,13,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,6195,15,4,2019,7,0,12,55,5,55
1,0,7,8,13,5,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,7832,21,3,2019,14,5,19,10,5,5
1,3,7,6,13,5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,11269,21,3,2019,8,55,15,30,6,35
0,0,13,29,13,5,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,5613,24,3,2019,16,0,18,35,2,35
0,0,13,29,13,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,4284,1,5,2019,0,30,3,25,2,55
0,0,13,29,13,5,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,4668,6,5,2019,21,0,23,50,2,50
1,3,7,6,13,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,15197,3,3,2019,8,0,19,15,11,15
1,2,7,3,13,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,9899,12,6,2019,8,25,16,20,7,55
1,3,7,6,13,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,3948,27,6,2019,10,35,19,35,9,0
1,0,7,8,13,5,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,10405,15,3,2019,8,55,8,15,23,20
3,3,17,15,4,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,15419,9,6,2019,11,35,1,30,13,55
1,3,7,6,13,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,15135,3,3,2019,8,25,18,50,10,25
1,3,7,6,13,5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,13369,21,3,2019,6,0,12,35,6,35
3,3,29,4,5,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,18804,27,6,2019,11,40,19,0,7,20
1,3,6,6,13,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,6751,9,5,2019,20,45,7,10,10,25
1,2,14,3,13,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,10203,9,5,2019,20,30,8,55,12,25
1,0,7,8,13,5,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,27992,1,3,2019,7,0,21,20,14,20
3,3,32,4,5,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,12488,12,6,2019,7,10,19,15,12,5
0,0,13,29,13,5,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,5198,12,4,2019,7,10,10,10,3,0
0,0,13,29,13,5,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,7229,1,5,2019,17,45,20,45,3,0
3,2,25,9,3,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,12723,12,6,2019,5,50,23,15,17,25
3,1,4,9,9,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,13169,6,3,2019,6,0,9,10,27,10
3,2,7,12,3,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,8366,15,5,2019,9,25,18,20,8,55
1,3,7,6,13,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,7670,9,5,2019,6,0,21,0,15,0
0,0,13,29,13,5,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,7229,1,4,2019,6,0,8,45,2,45
0,0,13,29,13,5,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,4668,1,6,2019,21,0,23,50,2,50
1,3,6,6,13,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,8327,9,3,2019,20,10,7,10,11,0
1,3,7,6,13,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,12898,21,5,2019,20,55,12,35,15,40
1,2,33,3,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,4226,6,5,2019,6,20,10,20,4,0
1,3,7,6,13,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,10262,27,6,2019,19,15,19,0,23,45
1,3,7,6,13,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,10678,24,6,2019,4,55,19,0,14,5
3,3,20,4,5,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,8052,21,3,2019,17,15,7,40,14,25
0,0,13,29,13,5,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,3898,24,3,2019,11,40,14,35,2,55
0,2,5,29,13,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,3807,12,6,2019,10,20,12,55,2,35
1,3,7,6,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,6838,3,6,2019,9,15,21,0,11,45
3,3,28,4,5,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,13014,24,6,2019,5,30,19,0,13,30
0,2,5,29,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,5224,12,4,2019,14,25,16,55,2,30
1,3,7,6,13,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,13377,6,6,2019,13,0,1,30,12,30
1,3,7,6,13,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,6633,21,5,2019,7,0,12,55,5,55
1,2,14,3,13,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,5192,24,5,2019,7,35,23,30,15,55
0,0,13,29,13,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,4591,18,4,2019,22,10,1,0,2,50
0,2,5,29,13,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,4880,12,5,2019,20,45,23,20,2,35
0,0,13,29,13,5,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,7229,27,4,2019,17,45,20,45,3,0
1,3,7,6,13,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,12373,9,5,2019,19,45,4,25,8,40
0,3,10,29,13,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,6094,27,4,2019,14,10,17,10,3,0
1,3,7,6,13,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,10262,12,6,2019,20,55,12,35,15,40
3,3,29,4,5,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,15439,9,4,2019,11,40,19,0,7,20
0,0,13,29,13,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,4077,6,5,2019,23,30,2,20,2,50
0,0,13,29,13,5,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,4632,18,5,2019,20,55,23,40,2,45
1,2,14,3,13,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,12692,6,6,2019,9,35,18,0,8,25
1,2,20,3,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,3480,24,4,2019,19,20,23,45,4,25
3,3,26,4,5,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,19360,18,5,2019,17,50,1,30,7,40
1,0,7,8,13,5,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,9134,15,3,2019,11,40,8,15,20,35
1,3,7,6,13,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,13587,24,6,2019,14,0,21,0,7,0
1,3,7,6,13,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,15554,9,5,2019,17,30,19,0,25,30
0,0,13,29,13,5,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,7229,9,3,2019,19,55,22,35,2,40
1,3,20,6,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,7514,6,3,2019,8,35,22,20,13,45
1,3,7,6,13,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,13587,6,6,2019,8,0,21,0,13,0
0,0,13,29,13,5,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,7229,9,6,2019,7,10,10,10,3,0
1,3,7,6,13,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,10262,1,6,2019,2,15,4,25,26,10
1,3,7,6,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,14871,3,3,2019,7,30,21,0,13,30
1,3,7,6,13,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,10529,27,5,2019,8,45,19,0,10,15
1,3,20,6,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,6442,12,6,2019,7,35,22,30,14,55
1,2,20,3,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,5170,21,5,2019,15,15,20,5,4,50
1,3,20,6,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,6442,15,5,2019,7,35,22,30,14,55
0,0,13,29,13,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,3419,27,5,2019,0,30,3,25,2,55
1,0,7,8,13,5,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,17261,6,3,2019,20,35,10,25,13,50
0,4,8,29,13,5,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,3543,24,6,2019,8,20,10,35,2,15
0,0,13,29,13,5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,3383,12,5,2019,11,10,13,55,2,45
3,3,16,4,5,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,9181,24,6,2019,22,0,19,15,21,15
1,0,7,8,13,5,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,11087,12,3,2019,18,55,11,25,16,30
0,0,13,29,13,5,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,7229,18,4,2019,7,10,10,10,3,0
1,3,7,6,13,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,11249,9,3,2019,4,45,19,15,14,30
1,0,7,8,13,5,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,16736,6,3,2019,7,0,23,0,16,0
1,3,7,6,13,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,10262,24,6,2019,17,30,4,25,10,55
1,3,7,6,13,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,10262,1,6,2019,14,0,19,0,5,0
0,1,19,29,13,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,5678,15,5,2019,2,55,4,20,1,25
1,3,7,6,13,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,8307,21,3,2019,9,0,15,30,6,30
1,3,33,6,13,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,7690,18,5,2019,17,20,9,25,16,5
3,3,0,4,5,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,16704,18,5,2019,13,25,12,35,23,10
1,3,7,6,13,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,10315,9,3,2019,4,0,7,40,27,40
3,3,28,4,5,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,15129,27,5,2019,9,40,12,35,26,55
1,2,14,3,13,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,12173,24,3,2019,7,0,8,55,25,55
1,2,20,3,13,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,4227,3,4,2019,19,0,11,5,16,5
0,0,13,29,13,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,3943,12,6,2019,6,5,8,50,2,45
0,0,13,29,13,5,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,7229,1,6,2019,11,10,14,5,2,55
1,2,14,3,13,5,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,8610,15,5,2019,7,10,20,20,13,10
0,0,13,29,13,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,7303,9,3,2019,7,10,10,5,2,55
1,0,7,8,13,5,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,10972,18,3,2019,18,40,7,40,13,0
1,3,7,6,13,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,7670,18,5,2019,10,20,21,0,10,40
1,3,7,6,13,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,8372,15,5,2019,10,0,19,15,9,15
1,3,7,6,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,6628,1,6,2019,15,0,1,30,10,30
1,3,7,6,13,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,10262,9,6,2019,13,0,12,35,23,35
1,2,7,3,13,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,14178,24,5,2019,16,30,9,20,16,50
3,3,33,4,5,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,8518,27,3,2019,5,10,18,50,13,40
3,3,34,4,5,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,13376,24,6,2019,14,35,12,35,22,0
1,2,14,3,13,5,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,8452,12,6,2019,17,0,10,45,17,45
1,3,7,6,13,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,18371,24,6,2019,2,15,12,35,10,20
0,1,19,29,13,5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1965,3,4,2019,13,15,14,45,1,30
3,3,28,4,5,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,10368,1,6,2019,19,30,12,35,17,5
1,2,14,3,13,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,11467,6,5,2019,20,25,18,0,21,35
1,2,7,3,13,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,14781,9,5,2019,16,30,4,40,12,10
1,1,6,13,13,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,9535,6,3,2019,20,15,9,15,13,0
0,1,19,29,13,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,2050,3,4,2019,21,5,22,25,1,20
3,3,28,4,5,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,10368,12,6,2019,19,30,4,25,8,55
1,2,7,3,13,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,10031,24,3,2019,8,25,22,35,14,10
0,2,5,29,13,5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,4491,21,4,2019,9,0,11,25,2,25
0,0,13,29,13,5,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,7229,15,5,2019,17,45,20,45,3,0
1,0,37,8,13,5,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,11401,3,3,2019,10,20,18,15,7,55
0,4,8,29,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,3597,27,6,2019,14,45,17,5,2,20
1,2,14,3,13,5,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,7927,12,6,2019,17,0,9,5,16,5
0,2,5,29,13,5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,4174,1,5,2019,9,0,11,25,2,25
1,2,14,3,13,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,10203,1,5,2019,7,0,16,15,9,15
1,2,14,3,13,5,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,8610,9,5,2019,7,10,20,20,13,10
0,0,13,29,13,5,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,5769,12,6,2019,15,15,18,10,2,55
0,2,5,29,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,5644,1,5,2019,11,30,14,5,2,35
0,0,13,29,13,5,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,5769,3,6,2019,7,10,10,10,3,0
0,0,13,29,13,5,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,7229,15,5,2019,6,0,8,45,2,45
1,2,33,3,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,4226,9,6,2019,6,20,10,20,4,0
1,0,20,8,13,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,4588,9,3,2019,12,5,17,5,5,0
0,1,19,29,13,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,4995,21,5,2019,10,20,11,50,1,30
1,3,7,6,13,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,5406,1,4,2019,17,30,12,35,19,5
0,2,5,29,13,5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,3873,24,6,2019,17,10,19,40,2,30
1,3,7,6,13,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,17024,6,3,2019,11,30,18,50,7,20
1,3,37,6,13,5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,5158,9,6,2019,8,45,13,15,4,30
0,1,19,29,13,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,8040,1,5,2019,10,20,11,50,1,30
1,2,7,3,13,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,10844,18,5,2019,5,45,16,20,10,35
0,4,8,29,13,5,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,4667,12,5,2019,11,40,13,55,2,15
0,1,19,29,13,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,5678,3,4,2019,19,35,21,5,1,30
3,2,25,9,3,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,12513,12,5,2019,5,50,20,25,14,35
0,0,13,29,13,5,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,8016,27,6,2019,7,10,10,10,3,0
0,4,8,29,13,5,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,3543,1,6,2019,17,45,20,5,2,20
1,3,7,6,13,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,5963,21,3,2019,17,30,4,25,10,55
1,2,7,3,13,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,14781,18,5,2019,8,25,16,20,7,55
1,3,7,6,13,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,12373,18,5,2019,9,0,12,35,27,35
0,1,19,29,13,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,3210,1,6,2019,19,35,21,5,1,30
1,0,7,8,13,5,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,9134,15,3,2019,5,45,18,25,12,40
3,3,34,4,5,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,10919,6,6,2019,14,35,4,25,13,50
0,1,19,29,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,4575,1,5,2019,9,10,10,40,1,30
0,3,10,29,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,5601,15,6,2019,5,35,8,50,3,15
1,2,14,3,13,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,14151,18,5,2019,17,0,23,35,6,35
3,2,2,4,3,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,10151,6,5,2019,12,0,7,55,19,55
0,0,13,29,13,5,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,5403,18,4,2019,9,45,12,35,2,50
1,3,6,6,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,6147,27,5,2019,2,0,7,45,5,45
0,2,5,29,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,4804,27,6,2019,14,25,16,55,2,30
1,3,7,6,13,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,8371,27,3,2019,8,55,19,15,10,20
